split,season,episode,dialog_id,dialog_idx,turn_id,turn_idx,speaker,gender,emotion,utterance
train,6,23,456,455,3,3,Chandler,M,surprise,What?
train,6,23,456,455,4,4,Phoebe,F,sadness,Some guy bought it. I'm sorry. I tired to stop it but they  put me in jail!
train,6,23,456,455,5,5,Chandler,M,surprise,They put you in jail?
train,6,23,456,455,6,6,Phoebe,F,anger,The little jail between the doors!
train,6,23,456,455,7,7,Chandler,M,anger,"Phoebe, I asked you to guard the ring!"
train,6,23,456,455,8,8,Phoebe,F,anger,"I know, I'm sorry! But y'know, this ring is better! Monica never even saw the other ring."
train,6,23,456,455,9,9,Chandler,M,sadness,Yeah but when he proposed to me with the ring I got goose bumps.
train,6,23,456,455,10,10,Phoebe,F,neutral,Maybe it was the guy.
train,6,23,456,455,11,11,Chandler,M,anger,It was the ring!
train,1,20,457,456,0,0,Rachel,F,neutral,"No, not that, I mean, what about you and Mindy?"
train,1,20,457,456,1,1,Barry,M,neutral,"Well, if you want, I'll just I'll just break it off with her."
train,1,20,457,456,2,2,Rachel,F,anger,"No. No-no-no-no, no. I mean, don't do that. Not, I mean not for me."
train,1,20,457,456,3,3,Bernice,F,neutral,"Dr. Farber, Bobby Rush is here for his adjustment."
train,1,20,457,456,4,4,Barry,M,neutral,"Thanks, Bernice.  Let's go away this weekend."
train,1,20,457,456,5,5,Rachel,F,surprise,"Oh, Barry..! Come on, this is all way too.."
train,1,20,457,456,6,6,Barry,M,joy,"We can, we can go to Aruba!"
train,1,20,457,456,7,7,Barry,M,sadness,"When I went there on what would have been our honeymoon, it was, uh... it was really nice."
train,1,20,457,456,8,8,Barry,M,sadness,You would've liked it.
train,1,20,457,456,9,9,Rachel,F,neutral,I had a bra.
train,1,20,457,456,10,10,Bobby,M,neutral,"Hey, Dr. Farber."
train,1,20,457,456,11,11,Barry,M,neutral,"All right Miss Green, everything looks fine... Yep, I think we're starting to see some real progress here."
train,1,20,457,456,12,12,Rachel,F,surprise,What?!
train,1,20,457,456,13,13,Bobby,M,fear,"I'm twelve, I'm not stupid."
train,1,22,458,457,0,0,Rachel,F,surprise,Oh my God! What does
train,5,22,459,458,0,0,Monica,F,neutral,Oh that's an eye removal machine.
train,5,22,459,458,1,1,Rachel,F,anger,"All right, I'm outta here!"
train,5,22,459,458,2,2,Monica,F,joy,I'm kidding! I'm kidding!
train,5,22,459,458,3,3,Rachel,F,anger,So were done then!
train,5,22,459,458,4,4,Dr. Miller,M,neutral,"Almost! But first, we gotta start."
train,5,22,459,458,5,5,Dr. Miller,M,neutral,This is a glaucoma test.
train,5,22,459,458,6,6,Rachel,F,neutral,Uh-huh.
train,5,22,459,458,7,7,Dr. Miller,M,neutral,Sit down.
train,5,22,459,458,8,8,Rachel,F,neutral,Okay.
train,5,22,459,458,9,9,Dr. Miller,M,neutral,"But your chin here.  Now, you'll feel a small puff of air in each eye."
train,5,22,459,458,10,10,Rachel,F,surprise,What?!
train,5,22,459,458,11,11,Monica,F,anger,"A small puff of air, now come on!"
train,6,1,460,459,0,0,Joey,M,fear,"Sure, now I'm scared."
train,6,1,460,459,1,1,Phoebe,F,neutral,"No, we can go together! Just don't wait too long though, okay? Cause I'm outta here sometime before Friday."
train,6,1,460,459,2,2,Joey,M,fear,"Yeah, but I don't wanna die!"
train,6,1,460,459,3,3,Phoebe,F,joy,"No-no, it'll be fun! We can come back and we can haunt these guys!"
train,3,13,461,460,0,0,Phoebe,F,neutral,"Um, Chandler, Ross, this is Robert."
train,3,13,461,460,1,1,Chandler,M,neutral,"Oh, hey."
train,3,13,461,460,2,2,Robert,M,neutral,Hi.
train,3,13,461,460,3,3,Phoebe,F,neutral,"You've have lipstick right here . That's okay, it's mine, we just kissed."
train,3,5,462,461,0,0,Chandler,M,surprise,Hey!
train,3,5,462,461,1,1,Joey,M,surprise,Hey!
train,3,5,462,461,3,2,Joey,M,neutral,No. Y'know how we're always saying we need a place for the mail.
train,3,5,462,461,5,3,Joey,M,neutral,"Well, I started building one. But then I decided to take it to the next step."
train,3,5,462,461,6,4,Chandler,M,surprise,You're building a post office?
train,3,5,462,461,7,5,Joey,M,neutral,"No, an entertainment unit, with a mail cubby built right in. It's a one day job, max."
train,3,5,462,461,8,6,Chandler,M,surprise,Okay.  My word! Those are snug.
train,3,5,462,461,9,7,Joey,M,neutral,"Oh yeah. These are my old work pants, Sergio Valente's."
train,3,5,462,461,10,8,Joey,M,neutral,Power saw kinda got away from me there.
train,7,11,463,462,0,0,Rachel,F,joy,Hi!
train,7,11,463,462,1,1,Chandler,M,anger,Another cheesecake came! They delivered it to the wrong address again!
train,7,11,463,462,2,2,Rachel,F,neutral,"So just bring it back downstairs, what's the problem?"
train,7,11,463,462,3,3,Chandler,M,sadness,I can't seem to say goodbye.
train,7,11,463,462,4,4,Rachel,F,surprise,"Are you serious?! Chandler, we ate an entire cheesecake two days ago and you want more?"
train,7,11,463,462,5,5,Chandler,M,anger,Well I've forgotten what it tastes like okay?!
train,7,11,463,462,6,6,Rachel,F,neutral,It was cheesecake.
train,7,11,463,462,7,7,Rachel,F,neutral,It was fine.
train,7,11,463,462,8,8,Rachel,F,surprise,"It had a buttery, crumbly, graham cracker crust, with a very rich yet light, cream cheese filling   Wow!"
train,7,11,463,462,9,9,Rachel,F,joy,My whole mouth just filled with saliva!
train,7,11,463,462,10,10,Chandler,M,anger,Y'know what? Forget it!
train,7,11,463,462,11,11,Rachel,F,neutral,Yeah and we'll drop it off downstairs so that we're not tempted.
train,7,11,463,462,12,12,Chandler,M,neutral,Good idea. Where do you want to go to lunch?
train,7,11,463,462,13,13,Rachel,F,neutral,"Momma's Little Bakery, Chicago, Illinois."
train,7,14,464,463,0,0,Tag,M,neutral,This one's from me.
train,7,14,464,463,1,1,Rachel,F,surprise,Ahh!
train,7,14,464,463,2,2,Tag,M,neutral,"It wasn't on your list, but hopefully you'll think it's really fun."
train,7,14,464,463,3,3,Rachel,F,surprise,A scooter!
train,7,14,464,463,4,4,Ross,M,neutral,Stick to the list. Always stick to the list.
train,7,14,464,463,5,5,Rachel,F,joy,"No! No-no, I love it. Thank you."
train,7,14,464,463,6,6,Chandler,M,joy,"Okay, open ours next. Open ours next!"
train,7,14,464,463,7,7,Rachel,F,neutral,Okay.
train,7,14,464,463,8,8,Joey,M,neutral,"Now that you're a couple, we don't get two presents from you guys?"
train,7,14,464,463,9,9,Chandler,M,neutral,For my last birthday you gave me a
train,7,14,464,463,10,10,Rachel,F,neutral,Okay.
train,7,14,464,463,11,11,Rachel,F,joy,Happy birthday Grandma!
train,7,14,464,463,12,12,Rachel,F,neutral,It's better to be over the hill  then buried under it.
train,7,14,464,463,13,13,Rachel,F,neutral,All our love Monica and Chandler.
train,7,14,464,463,14,14,Rachel,F,joy,"That's funny, yeah!"
train,7,14,464,463,15,15,Chandler,M,surprise,No-no-no-no! That was the joke!
train,7,14,464,463,16,16,Rachel,F,joy,"No, I know! I get it! It's funny!"
train,7,14,464,463,17,17,Chandler,M,sadness,"No, because you're not a grandmother!"
train,7,14,464,463,18,18,Rachel,F,sadness,"No I know, because to be a grandmother you have to be married and have children and I don't have any of those things."
train,7,14,464,463,19,19,Rachel,F,neutral,That's why it's so funny.
train,7,14,464,463,20,20,Monica,F,anger,All you had to do was buy the card!
train,1,13,465,464,0,0,Phoebe,F,neutral,"Hey, Joey. What's going on?"
train,1,13,465,464,1,1,Joey,M,neutral,Clear the tracks for the boobie payback express. Next stop: Rachel Green.
train,1,13,465,464,2,2,Monica,F,disgust,Joey!! What the hell were you doing?!
train,1,13,465,464,3,3,Joey,M,sadness,Sorry. Wrong boobies.
train,1,13,465,464,4,4,Monica,F,neutral,"Hello, Joey."
train,1,13,465,464,5,5,Mr. Tribbiani,M,surprise,"Oh! ...Hello, dear."
train,1,4,466,465,0,0,Joey,M,surprise,Man. Can you believe he's only had sex with one woman?
train,1,4,466,465,1,1,Chandler,M,joy,"I think it's great. Y'know, it's sweet, it's romantic..."
train,1,4,466,465,2,2,Joey,M,surprise,Really?
train,1,4,466,465,3,3,Chandler,M,disgust,"No, you kidding? The guy's a freak.."
train,1,4,466,465,4,4,Both,U,neutral,"Hey, buddy."
train,1,4,466,465,5,5,Receptionist,U,neutral,"Oh, that's attractive."
train,1,4,466,465,6,6,Chandler,M,joy,"Oh, I thought you were great in Silence of the Lambs. Oh come on, admit it! All things considered, you had fun tonight."
train,1,4,466,465,7,7,Ross,M,disgust,"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?"
train,1,4,466,465,8,8,Joey,M,neutral,"Oh, ah- the kid has it."
train,1,4,466,465,9,9,Ross,M,anger,"The kid...?  Excuse me, uh, that's, that's my puck."
train,1,4,466,465,10,10,Chandler,M,neutral,"You gotta do it, man."
train,1,4,466,465,11,11,Ross,M,anger,"Oh yeah? Well, I'm rubber, you're glue, whatever  can't do it.  Listen, uh- gimme back my puck."
train,1,4,466,465,12,12,Ross,M,anger,"Yes', how about. C'mere. Gimme!"
train,1,4,466,465,13,13,Receptionist,U,anger,Hey! Hey! No rough holding in my ER!
train,1,4,466,465,14,14,Ross,M,anger,GIVE ME MY PUCK!!
train,1,4,466,465,15,15,Ross,M,anger,...Now
train,1,1,467,466,0,0,Rachel,F,joy,"Oh, look, wish me luck!"
train,1,1,467,466,1,1,Monica,F,neutral,What for?
train,1,1,467,466,2,2,Rachel,F,neutral,I'm gonna go get one of those  job things.
train,8,20,468,467,0,0,Phoebe,F,neutral,"Oh, I told the stripper to be here at five. That's good right?"
train,8,20,468,467,1,1,Monica,F,anger,You ordered a stripper for the shower?! That is totally inappropriate!
train,8,20,468,467,2,2,Phoebe,F,surprise,What? He's gonna be dressed as a baby!  Oh hi Mrs. Green!
train,8,20,468,467,3,3,Monica,F,joy,Hi!
train,8,20,468,467,4,4,Phoebe,F,joy,I'm so glad you could make it.
train,8,20,468,467,5,5,Monica,F,joy,"Yes, thank you so much. And again, we're so sorry. We could not feel worse about it."
train,8,20,468,467,6,6,Mrs. Green,F,joy,Try. There's my little girl.
train,8,20,468,467,7,7,Monica,F,neutral,She's still mad.
train,8,20,468,467,8,8,Phoebe,F,joy,Yeah I know. Isn't it great? One less person we have to make small talk with.
train,8,20,468,467,9,9,Monica,F,surprise,"Phoebe, Sandra's mad at you too. It-it doesn't bother you?"
train,8,23,469,468,0,0,Rachel,F,neutral,"Oh, that's very Really very-very okay."
train,8,23,469,468,1,1,Marc,M,joy,"Julie's cervix is dilated a seven centimeters, that's about four fingers. The doctor let me feel it myself."
train,6,23,470,469,0,0,Julie,F,neutral,Have you felt Rachel's cervix Ross?
train,8,23,471,470,0,0,Rachel,F,disgust,"No, I don't think we'll be doing that."
train,8,23,471,470,1,1,Ross,M,disgust,We're not gonna do that.
train,8,23,471,470,2,2,Julie,F,neutral,"Well, if you like you can feel Rachel's and then feel mine to compare."
train,8,23,471,470,3,3,Mrs. Geller,F,neutral,Am I interrupting?
train,8,23,471,470,4,4,Ross,M,joy,Uh yes! Thank you.
train,8,23,471,470,5,5,Rachel,F,neutral,Oh. Oh wait no.
train,8,23,471,470,6,6,Ross,M,neutral,Later.
train,6,23,472,471,1,0,Ross,M,neutral,"Oh uh, I'm sorry."
train,6,23,472,471,2,1,Rachel,F,fear,No Ross! Ross! Ross! My child has no father!
train,9,2,473,472,0,0,Monica,F,neutral,Try feeding her again.
train,9,2,473,472,1,1,Rachel,F,neutral,I already fed her.
train,9,2,473,472,2,2,Monica,F,anger,"I know, that’s why I said again!"
train,9,2,473,472,3,3,Phoebe,F,fear,"Alright you guys, we can’t turn on each other, Okay?   That’s just what she wants."
train,9,2,473,472,4,4,Chandler,M,neutral,Hey.
train,7,19,474,473,0,0,Monica,F,joy,Phoebe! Rachel! It's Monica! I wonder what you could possibly need me for on such short notice!  Oh.
train,7,19,474,473,1,1,Rachel,F,sadness,"Oh Monica, we are so sorry."
train,7,19,474,473,2,2,Monica,F,joy,For what?
train,7,19,474,473,3,3,Rachel,F,sadness,"Well first, for forgetting to throw you a bridal shower."
train,7,19,474,473,4,4,Phoebe,F,neutral,And then for forgetting to invite you to it.
train,7,19,474,473,5,5,Monica,F,surprise,You al-you already had it?
train,7,19,474,473,6,6,Phoebe,F,neutral,"Well, we called everyone in your phone book and a bunch of people came, but it took us so long to get you here that they-they had to leave."
train,7,19,474,473,7,7,Rachel,F,sadness,"Yeah, we wanted to throw you a big surprise and a great shower, and now you don't have either."
train,7,19,474,473,8,8,Phoebe,F,sadness,We ruined everything.
train,7,19,474,473,9,9,Rachel,F,sadness,Ugh
train,7,19,474,473,10,10,Monica,F,sadness,"Well no, wait a minute, that's not true!"
train,7,19,474,473,11,11,Monica,F,joy,"No, what did, that was really sweet."
train,7,19,474,473,12,12,Monica,F,joy,And it kinda works out for the best.
train,7,19,474,473,13,13,Rachel,F,surprise,"What do you, what do you mean?"
train,7,19,474,473,14,14,Monica,F,joy,"Well now, I get to spend my shower with the only people I really love!"
train,7,19,474,473,15,15,Monica,F,joy,"I mean, I get all those presents  without having to talk to people I don't even like!"
train,7,19,474,473,16,16,Rachel,F,sadness,Surprise
train,7,19,474,473,17,17,Joey,M,joy,Surprise
train,7,19,474,473,18,18,Rachel,F,neutral,Monica.
train,9,23,475,474,0,0,Monica,F,anger,"I can't believe it's raining again! Oh, it's so unfair!!!"
train,9,23,475,474,1,1,Phoebe,F,neutral,"Well, on the bright side, now you won't have to see all these paleontologists with their shirts off."
train,9,23,475,474,2,2,Phoebe,F,neutral,Not you guys.
train,9,23,475,474,3,3,Phoebe,F,joy,You got it going on!
train,9,23,475,474,4,4,Monica,F,neutral,"So, what are we gonna do today?"
train,9,23,475,474,5,5,Mike,M,neutral,They have a game room downstairs! Ping pong and stuff.
train,9,23,475,474,6,6,Monica,F,surprise,"Ping pong?  Honey, they have ping pong! Let's play!"
train,9,23,475,474,7,7,Chandler,M,joy,I don't think so!
train,9,23,475,474,8,8,Monica,F,neutral,Why not?
train,9,23,475,474,9,9,Chandler,M,neutral,"Because you know how competitive you get and well, I say it's cute, others disagree, and I'm lying!"
train,9,23,475,474,10,10,Monica,F,neutral,I'm not always that bad!
train,9,23,475,474,11,11,Chandler,M,neutral,"Oh,"
train,9,23,475,474,12,12,Monica,F,surprise,I punched you...?
train,9,23,475,474,13,13,Chandler,M,surprise,And...?
train,9,23,475,474,14,14,Monica,F,surprise,... Phoebe...?
train,9,23,475,474,15,15,Phoebe,F,neutral,... and...?
train,9,23,475,474,16,16,Monica,F,neutral,I clunked your heads together!
train,3,20,476,475,0,0,Ross,M,sadness,"Sorry I ah, I scared you in there."
train,3,20,476,475,1,1,Monica,F,neutral,"Oh, that's okay. By the way, I was just checking the shower massager."
train,3,20,476,475,2,2,Ross,M,neutral,Yeah.
train,3,20,476,475,3,3,Phoebe,F,surprise,Hey!
train,3,20,476,475,4,4,Monica,F,sadness,I tried to reach you at work. There's....been a fire.
train,3,20,476,475,5,5,Phoebe,F,surprise,What?! Oh my...  Oh my God!! What happened?!
train,3,20,476,475,6,6,Ross,M,neutral,"Well, we believe it originated here.  In the Aroma Room."
train,3,20,476,475,7,7,Phoebe,F,fear,All right. Did everyone get out okay?
train,3,20,476,475,8,8,Monica,F,neutral,"Well, the giraffe's okay. And so is the pirate."
train,3,20,476,475,9,9,Phoebe,F,surprise,Ohh. What is this?
train,3,20,476,475,10,10,Ross,M,fear,"No Phoebe, don't look! You don't want to see what's under there!!"
train,3,20,476,475,11,11,Phoebe,F,sadness,"Ohh, the-the Foster puppets!"
train,3,24,477,476,0,0,Ross,M,neutral,Hey! How long until Pete's fight?
train,3,24,477,476,1,1,Monica,F,neutral,"Oh, about five minutes. Right now they're interviewing his opponent. Apparently he trains by going to Iran and pulling the arms off thieves."
train,3,24,477,476,2,2,Ross,M,neutral,Hot dog?
train,3,24,477,476,3,3,Monica,F,fear,"Four, please.  I'm really nervous.  Thank you."
train,3,24,477,476,4,4,Phoebe,F,neutral,"So Ross, how umm, how did it go with Bonnie?"
train,3,24,477,476,5,5,Ross,M,joy,"I gotta tell you, I-I wasn't expecting to like her at all, I mean I actually wasn't expecting to like anyone right now, but she's really terrific."
train,3,24,477,476,6,6,Phoebe,F,sadness,"Ohh, that's too bad!"
train,3,24,477,476,7,7,Ross,M,joy,"No, I-I'm saying I liked her."
train,3,24,477,476,8,8,Phoebe,F,neutral,"Yeah, y'know what, there are other fish in the sea."
train,3,24,477,476,9,9,Ross,M,joy,"Pheebs, I think she's great. Okay? We're going out again."
train,3,24,477,476,10,10,Phoebe,F,disgust,"Okay, I hear you! Are you capable of talking about any thing else?"
train,3,24,477,476,11,11,Chandler,M,neutral,Hey! Which one's my turkey burger?
train,3,24,477,476,12,12,Ross,M,neutral,"Ahh, the one next to my foot. Sorry."
train,3,24,477,476,13,13,Joey,M,joy,"Hey, the fight's starting!"
train,3,24,477,476,14,14,Ross,M,neutral,"Okay, we'll be right in.  So ah, did your boss try to slap you again today?"
train,3,24,477,476,15,15,Chandler,M,anger,Nine times!
train,3,24,477,476,16,16,Chandler,M,neutral,"Okay, I had to put on lotion!"
train,3,24,477,476,17,17,Chandler,M,neutral,"But, it's gonna be okay, because as of tomorrow I'm conducting an experiment, and if all goes as planned, my butt will be smack free."
train,3,24,477,476,18,18,Joey,M,neutral,Fight's over!
train,6,24,478,477,0,0,Chandler,M,neutral,"Okay, okay, here she comes!  How do I look? Do I look like a guy who doesn't want to get married?"
train,6,24,478,477,1,1,Joey,M,surprise,"Yeah! And also, a little like a French guy.  I never noticed that before."
train,6,24,478,477,2,2,Monica,F,joy,Hi guys!
train,6,24,478,477,3,3,Joey,M,neutral,Hey!
train,6,24,478,477,4,4,Monica,F,neutral,What are you up too?
train,6,24,478,477,5,5,Chandler,M,neutral,"Oh, just hanging out, talkin' about uh, websites."
train,6,24,478,477,6,6,Chandler,M,neutral,"Yeah, we saw this really interesting website about marriage and how totally unnecessary it is and how its just a way for the government to keep tabs on you."
