split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,emotion_code,emotion,erc_target,utterance,dialog_type,gender
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M016,31,M,xxx,unknown,False,"I know ahh- yeah-, I'm definitely looking forward to it, and I mean they had a great football season last year",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F015,32,F,hap,happiness,True,"Oh, totally totally.",impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M017,33,M,exc,excitement,True,"You know what I mean, I bet the home games, are just like nuts you know.",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F016,34,F,hap,happiness,True,you get to like be a part of that.,impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F017,35,F,hap,happiness,True,"Like you get to be a part of that. Like the, like the- Like a cult.",impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M018,36,M,exc,excitement,True,What?,impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M019,37,M,exc,excitement,True,[LAUGHTER] I know. I mean part of-,impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F018,38,F,hap,happiness,True,"[LAUGHTER] like a- like a- [LAUGHTER] No, but I mean like everywhere you go people know who you are.",impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M020,39,M,exc,excitement,True,Yeah. Right. A cult. I'm looking forward to being in the cult.,impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M021,40,M,exc,excitement,True,"Right I know, like you, it won't hurt, I mean national champions last year, wow, you know",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F019,41,F,hap,happiness,True,So you know what you are going to do there?,impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M022,42,M,exc,excitement,True,Maybe we'll do it again this year.,impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M023,43,M,hap,happiness,True,"What's that? ahh Well, you know I'm I'm thinking um I'm leaning towards like communications",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F020,44,F,hap,happiness,True,"Okay. They have a lot of good schools, right?",impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M024,45,M,hap,happiness,True,"I-I don't know. Kind of a broad,",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M025,46,M,hap,happiness,True,"yeah, I mean a lot-a lot  of good stuff oh, yeah, I mean it's- it's just a really good school; so really, whatever I pick I can't go wrong. I mean I'm just",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M026,47,M,hap,happiness,True,"I'm looking forward to getting there. I mean, God, the campus is cool, you know it's like all just very confined I mean just you know it's a college campus you know it's like",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F021,48,F,hap,happiness,True,"Yes, it's intimate.",impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M027,49,M,xxx,unknown,False,"It's college- oh my God it's college, [GARBAGE] so it's like crazy.",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F022,50,F,exc,excitement,True,I know. It's so cool.,impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M028,51,M,xxx,unknown,False,"Oh man. So, I don't know you know, we'll see - we'll see how it goes and, yeah, I'm looking forward to it",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F023,52,F,exc,excitement,True,"Fair for you, Wow, oh my Gosh.",impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M029,53,M,exc,excitement,True,I mean you got to - you got to show me the ropes 'cause I've never been there before so I mean you know your way around already and- [LAUGHTER],impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F024,54,F,hap,happiness,True,I will do the best I can.,impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F025,55,F,exc,excitement,True,"Well, there are all kinds of awesome secrets so you'll really enjoy it. It's really great. I'm so glad.",impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M030,56,M,hap,happiness,True,"Oh, alright.",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M031,57,M,exc,excitement,True,"I'm-I'm looking forward to that. [BREATHING] man, So yeah, I think I'm going to come out a little early so I mean I'll give you a call and we'll definitely-",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F026,58,F,exc,excitement,True,Yay,impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F027,59,F,exc,excitement,True,"Okay. Yes, totally come visit",impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F028,60,F,hap,happiness,True,"and we'll explore and you going to have such a good time, you're going to fit in so well, it's going to be awesome",impro,F
train,Session2,Ses02M_impro07,49,Ses02M_impro07_M032,61,M,exc,excitement,True,"[LAUGHTER] Thanks, yes, thanks, yes That'll be cool.",impro,M
train,Session2,Ses02M_impro07,49,Ses02M_impro07_F029,62,F,hap,happiness,True,So Congratulations. That's awesome.,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M000,0,M,neu,neutral,True,All right. Customer service this is Steve.,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F000,1,F,exc,excitement,True,"Hi. Thank you so much, you're a real person, right, you're not like a recording?",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M001,2,M,xxx,unknown,False,"I'm a real person, yes.",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F001,3,F,exc,excitement,True,"Okay. Before I get into it, um your menu or whatever like where you choose the different thing depending on the-",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F002,4,F,exc,excitement,True,"it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M002,5,M,neu,neutral,True,"Right. No, yes I know. It is-It is a little frustrating.",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F003,6,F,fru,frustration,True,"So is there any way to like bypass that because that is so, like I've been going around in circles",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F004,7,F,fru,frustration,True,"like press nine, press zero, press back to the menu, like I can't get through to what I'm supposed to get through to.",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M003,8,M,neu,neutral,True,"I- I'll give you a little hint, next time if it asks if you're on a rotary phone you know, just stay on the line instead of - instead of hitting one or two to say if you're like on a touch tone",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M004,9,M,neu,neutral,True,"pretend like your on a rotary phone, goes straight through to a person.",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F005,10,F,fru,frustration,True,"Okay. Oh, that would just make it so much better, 'cause I cannot handle it's just like oh, my God I can't sit here any longer and talk to this lady with this pleasant voice.",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M005,11,M,neu,neutral,True,I know they don't tell you that kind of thing.,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F006,12,F,neu,neutral,True,"Sorry. Okay. Um-, yes",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M006,13,M,xxx,unknown,False,Alright. Well you got me now.,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F007,14,F,neu,neutral,True,"Thank you very much. Um  So I have a charge on my credit card that, um, isn't mine.",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F008,15,F,neu,neutral,True,"Uh, I don't know where it came from and it's actually quite large, and I don't have the money for it so",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F009,16,F,fru,frustration,True,it really freaks me out when I got my bill because it was like I don't -- I didn't spend this. This is not my charge.,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M007,17,M,neu,neutral,True,"Yea. All right. Well, let me-let me look it up here for a second. Uh, so i think",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F010,18,F,neu,neutral,True,"Okay, it was um- at the [GARBAGE] sorry, it was at a department store, I think it was Macy's or something",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M008,19,M,neu,neutral,True,"Okay, Alright, yeah. I- I see it on here.",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F011,20,F,fru,frustration,True,"and it was like something like eight hundred dollars. I don't remember. It was just a lot and I have thing in front of me right now, but-",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M009,21,M,neu,neutral,True,"All right. Well, you know that's, that's what we have all of our protection plans for and everything like that so I mean it's",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F012,22,F,xxx,unknown,False,Okay. So is there something I can do to get rid of it?,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M010,23,M,neu,neutral,True,it- it'll work out fine.,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M011,24,M,neu,neutral,True,"Yes, we'll get- we'll get rid of it right now. I mean just we're going to have to have you, um, submit something you know, we're going to have to have you mail something in for us, okay.",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M012,25,M,neu,neutral,True,"So- So you can um find that application. You have the Internet, you can go to our website.",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F013,26,F,xxx,unknown,False,"Oh I can get the form right now? Oh, that'll be so much better.  Okay.",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M013,27,M,neu,neutral,True,Yeah. Yeah. You get the form right now. and- yeah,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M014,28,M,neu,neutral,True,"We could mail it to you as well, but-",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F014,29,F,xxx,unknown,False,-But online is faster I can do that.,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M015,30,M,neu,neutral,True,"Right. You can go online, print it out, and just fill out the form and um- send it to us um- you know,  regarding the grievance and-",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M016,31,M,neu,neutral,True,and it'll get taken off um- no problem you know,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F015,32,F,xxx,unknown,False,Okay.,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F016,33,F,fru,frustration,True,'Cause I-I just don't know how someone could have gotten my charge information,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F017,34,F,xxx,unknown,False,I mean I still have my card.,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M017,35,M,neu,neutral,True,Right. I mean we might,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M018,36,M,neu,neutral,True,Okay.,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F018,37,F,fea,fear,False,So is there any- I mean what if they spend something again?,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M019,38,M,neu,neutral,True,"Uh, I mean have you been shopping around on the Internet and stuff? I mean that you gave-",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F019,39,F,neu,neutral,True,I did buy one thing on ebay I don't know that might-,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M020,40,M,neu,neutral,True,"Uh-ha, I mean usually sites are pretty well protected but sometimes I mean information gets out, so",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M021,41,M,neu,neutral,True,so it is a little a little hard in that situation if you want -- you know you can -um- we can- we can issue another credit card.,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F020,42,F,sur,surprise,False,"Oh, really?",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M022,43,M,neu,neutral,True,"Yeah, yeah. Maybe we'll, uh-",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F021,44,F,xxx,unknown,False,"Oh that'll be great 'cause I could just get a new number, would that be okay because that way I don't have to worry about it happening again?",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M023,45,M,neu,neutral,True,it's a different number and everything,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M024,46,M,neu,neutral,True,Yeah. yeah.,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M025,47,M,neu,neutral,True,"Yes, um but  for- for that- for that charge we will need you to send something in but we can get you processed immediately for this, for this, for this new card. It still goes to the same address, right?",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F022,48,F,xxx,unknown,False,"Yes, absolutely.",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M026,49,M,neu,neutral,True,Okay. All right. Then we'll get it sent out there. And,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F023,50,F,hap,happiness,True,Great.,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M027,51,M,neu,neutral,True,And you know just I mean be careful in the future if um,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F024,52,F,hap,happiness,True,Yeah.,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M028,53,M,neu,neutral,True,if you're ever online or anything like that I mean just make sure it's a secure site and,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M029,54,M,neu,neutral,True,"and never you know, give it to anyone out, never even give out your number to any like unreliable company that you haven't heard of or anything like that, all right? Because, um, we want to- we definitely want to help you out, but-",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F025,55,F,neu,neutral,True,"Right, right.",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F026,56,F,neu,neutral,True,"Okay, great.",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F027,57,F,neu,neutral,True,"Yeah, totally.",impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M030,58,M,neu,neutral,True,you know it gets- it gets difficult you know so Alright.,impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F028,59,F,hap,happiness,True,Well thank you so much. You've been very helpful. I really appreciate it.,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_M031,60,M,neu,neutral,True,"Alright Yes, I'm sorry for all the inconvenience but we'll get it taken care of.",impro,M
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F029,61,F,xxx,unknown,False,[BREATHING] Thank you.,impro,F
train,Session2,Ses02M_impro08,50,Ses02M_impro08_F030,62,F,hap,happiness,True,Thank you very much bye.,impro,F
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_F000,0,F,xxx,unknown,False,"What's he going to say, maybe we ought to tell him before he sees it.",script,F
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_M000,1,M,xxx,unknown,False,He saw it.,script,M
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_F001,2,F,xxx,unknown,False,How could he see it? I was the first one up he was still in bed.,script,F
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_M001,3,M,xxx,unknown,False,He was out here when it broke.,script,M
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_F002,4,F,xxx,unknown,False,When?,script,F
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_M002,5,M,xxx,unknown,False,About four this morning. I heard it cracking and I woke up and looked out. He was standing right here when it cracked.,script,M
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_F003,6,F,xxx,unknown,False,What was he doing out here at four in the morning?,script,F
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_M003,7,M,sad,sadness,True,I don't know. When it cracked he ran into the house and cried in the kitchen.,script,M
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_F004,8,F,xxx,unknown,False,So you talked to him?,script,F
train,Session2,Ses02M_script01_1,51,Ses02M_script01_1_M004,9,M,sad,sadness,True,No. I figured it was best to leave him alone.,script,M
